gebeurtenisdatum,gebeurtenisjaar,stationid,duur_uur,neerslaghoeveelheid_mmuur,terugkeertijd_jaar,stationnaam
2014-05-29 15:00:00,2014,270,72,63.5,2,Leeuwarden
2019-09-30 10:00:00,2019,270,72,64.0,2,Leeuwarden
2021-07-27 22:00:00,2021,270,72,63.4,2,Leeuwarden
2021-08-10 14:00:00,2021,270,72,66.9,2,Leeuwarden
1984-11-24 01:00:00,1984,270,96,78.1,2,Leeuwarden
1994-09-18 12:00:00,1994,270,96,101.8,2,Leeuwarden
1995-05-29 04:00:00,1995,270,96,75.1,2,Leeuwarden
1997-06-29 21:00:00,1997,270,96,79.7,2,Leeuwarden
2004-08-14 18:00:00,2004,270,96,101.7,2,Leeuwarden
2006-08-04 09:00:00,2006,270,96,68.8,2,Leeuwarden
2008-10-05 18:00:00,2008,270,96,70.0,2,Leeuwarden
2010-08-30 12:00:00,2010,270,96,72.4,2,Leeuwarden
2011-09-09 01:00:00,2011,270,96,74.4,2,Leeuwarden
2019-10-01 11:00:00,2019,270,96,74.8,2,Leeuwarden
2021-07-28 19:00:00,2021,270,96,73.3,2,Leeuwarden
2021-08-10 06:00:00,2021,270,96,68.7,2,Leeuwarden
1985-08-05 14:00:00,1985,270,192,99.1,2,Leeuwarden
1994-09-17 11:00:00,1994,270,192,118.1,2,Leeuwarden
1997-06-30 09:00:00,1997,270,192,92.9,2,Leeuwarden
2001-08-13 01:00:00,2001,270,192,105.5,2,Leeuwarden
2002-08-07 16:00:00,2002,270,192,99.2,2,Leeuwarden
2004-08-18 23:00:00,2004,270,192,117.1,2,Leeuwarden
2008-10-06 09:00:00,2008,270,192,113.6,2,Leeuwarden
2010-08-31 01:00:00,2010,270,192,105.5,2,Leeuwarden
2011-07-24 15:00:00,2011,270,192,91.6,2,Leeuwarden
2012-08-31 22:00:00,2012,270,192,118.2,2,Leeuwarden
2019-10-02 17:00:00,2019,270,192,91.3,2,Leeuwarden
2021-08-01 13:00:00,2021,270,192,92.3,2,Leeuwarden
1975-06-22 12:00:00,1975,270,1,26.0,5,Leeuwarden
1995-07-27 15:00:00,1995,270,1,26.0,5,Leeuwarden
1997-06-29 19:00:00,1997,270,1,47.7,5,Leeuwarden
2008-07-26 19:00:00,2008,270,1,30.5,5,Leeuwarden
2015-08-31 16:00:00,2015,270,1,31.2,5,Leeuwarden
2019-07-28 17:00:00,2019,270,1,27.0,5,Leeuwarden
1994-07-04 12:00:00,1994,270,2,42.9,5,Leeuwarden
1995-05-25 22:00:00,1995,270,2,39.4,5,Leeuwarden
1995-07-27 16:00:00,1995,270,2,31.2,5,Leeuwarden
1997-06-29 20:00:00,1997,270,2,53.3,5,Leeuwarden
2008-07-26 20:00:00,2008,270,2,33.1,5,Leeuwarden
2015-08-31 17:00:00,2015,270,2,32.2,5,Leeuwarden
2019-07-28 17:00:00,2019,270,2,49.0,5,Leeuwarden
2021-06-05 07:00:00,2021,270,2,33.7,5,Leeuwarden
2021-07-25 05:00:00,2021,270,2,32.9,5,Leeuwarden
1985-05-21 18:00:00,1985,270,4,36.8,5,Leeuwarden
1994-07-04 13:00:00,1994,270,4,42.9,5,Leeuwarden
1995-05-26 00:00:00,1995,270,4,44.4,5,Leeuwarden
1997-06-29 20:00:00,1997,270,4,60.1,5,Leeuwarden
2004-08-13 08:00:00,2004,270,4,41.6,5,Leeuwarden
2008-07-26 22:00:00,2008,270,4,39.9,5,Leeuwarden
2019-07-28 17:00:00,2019,270,4,49.0,5,Leeuwarden
2021-06-05 08:00:00,2021,270,4,38.2,5,Leeuwarden
2021-07-25 07:00:00,2021,270,4,39.1,5,Leeuwarden
1994-07-04 12:00:00,1994,270,8,42.9,5,Leeuwarden
1995-05-26 04:00:00,1995,270,8,65.4,5,Leeuwarden
1997-06-29 21:00:00,1997,270,8,69.7,5,Leeuwarden
2004-08-13 10:00:00,2004,270,8,57.2,5,Leeuwarden
2012-08-31 08:00:00,2012,270,8,45.2,5,Leeuwarden
2019-07-28 17:00:00,2019,270,8,49.0,5,Leeuwarden
2021-06-05 12:00:00,2021,270,8,42.2,5,Leeuwarden
2021-07-25 07:00:00,2021,270,8,43.3,5,Leeuwarden
1995-05-26 08:00:00,1995,270,12,67.0,5,Leeuwarden
1997-06-30 01:00:00,1997,270,12,70.1,5,Leeuwarden
2004-08-13 09:00:00,2004,270,12,63.5,5,Leeuwarden
2004-08-25 11:00:00,2004,270,12,48.8,5,Leeuwarden
2012-08-31 09:00:00,2012,270,12,45.7,5,Leeuwarden
2019-07-28 22:00:00,2019,270,12,49.0,5,Leeuwarden
2021-07-25 09:00:00,2021,270,12,46.7,5,Leeuwarden
1994-09-15 18:00:00,1994,270,24,56.8,5,Leeuwarden
1995-05-26 11:00:00,1995,270,24,67.0,5,Leeuwarden
1997-06-30 09:00:00,1997,270,24,70.1,5,Leeuwarden
2004-08-13 13:00:00,2004,270,24,79.0,5,Leeuwarden
2004-08-25 16:00:00,2004,270,24,54.4,5,Leeuwarden
1984-11-24 01:00:00,1984,270,48,66.1,5,Leeuwarden
1994-09-16 13:00:00,1994,270,48,70.6,5,Leeuwarden
1995-05-26 12:00:00,1995,270,48,68.5,5,Leeuwarden
1997-06-30 11:00:00,1997,270,48,71.6,5,Leeuwarden
2004-08-13 08:00:00,2004,270,48,82.8,5,Leeuwarden
1984-11-24 02:00:00,1984,270,72,76.6,5,Leeuwarden
1994-09-17 13:00:00,1994,270,72,87.1,5,Leeuwarden
1997-06-30 12:00:00,1997,270,72,74.8,5,Leeuwarden
2004-08-13 21:00:00,2004,270,72,101.7,5,Leeuwarden
1994-09-18 12:00:00,1994,270,96,101.8,5,Leeuwarden
2004-08-14 02:00:00,2004,270,96,101.7,5,Leeuwarden
1994-09-17 11:00:00,1994,270,192,118.1,5,Leeuwarden
2001-08-13 01:00:00,2001,270,192,105.5,5,Leeuwarden
2004-08-18 19:00:00,2004,270,192,117.1,5,Leeuwarden
2008-10-06 04:00:00,2008,270,192,113.6,5,Leeuwarden
2010-08-30 17:00:00,2010,270,192,105.5,5,Leeuwarden
2012-08-31 19:00:00,2012,270,192,118.2,5,Leeuwarden
1997-06-29 19:00:00,1997,270,1,47.7,10,Leeuwarden
2015-08-31 16:00:00,2015,270,1,31.2,10,Leeuwarden
1994-07-04 12:00:00,1994,270,2,42.9,10,Leeuwarden
1995-05-25 22:00:00,1995,270,2,39.4,10,Leeuwarden
1997-06-29 20:00:00,1997,270,2,53.3,10,Leeuwarden
2019-07-28 17:00:00,2019,270,2,49.0,10,Leeuwarden
1994-07-04 12:00:00,1994,270,4,42.9,10,Leeuwarden
1995-05-26 00:00:00,1995,270,4,44.4,10,Leeuwarden
1997-06-29 20:00:00,1997,270,4,60.1,10,Leeuwarden
2019-07-28 17:00:00,2019,270,4,49.0,10,Leeuwarden
1995-05-26 04:00:00,1995,270,8,65.4,10,Leeuwarden
1997-06-29 21:00:00,1997,270,8,69.7,10,Leeuwarden
2004-08-13 09:00:00,2004,270,8,57.2,10,Leeuwarden
1995-05-26 08:00:00,1995,270,12,67.0,10,Leeuwarden
1997-06-30 01:00:00,1997,270,12,70.1,10,Leeuwarden
2004-08-13 09:00:00,2004,270,12,63.5,10,Leeuwarden
1995-05-26 20:00:00,1995,270,24,67.0,10,Leeuwarden
1997-06-30 10:00:00,1997,270,24,70.1,10,Leeuwarden
2004-08-13 13:00:00,2004,270,24,79.0,10,Leeuwarden
2004-08-13 08:00:00,2004,270,48,82.8,10,Leeuwarden
1994-09-17 13:00:00,1994,270,72,87.1,10,Leeuwarden
2004-08-13 22:00:00,2004,270,72,101.7,10,Leeuwarden
1994-09-18 12:00:00,1994,270,96,101.8,10,Leeuwarden
2004-08-14 00:00:00,2004,270,96,101.7,10,Leeuwarden
1994-09-17 11:00:00,1994,270,192,118.1,10,Leeuwarden
2004-08-18 13:00:00,2004,270,192,117.1,10,Leeuwarden
2012-08-31 17:00:00,2012,270,192,118.2,10,Leeuwarden
1997-06-29 19:00:00,1997,270,1,47.7,20,Leeuwarden
1997-06-29 20:00:00,1997,270,2,53.3,20,Leeuwarden
2019-07-28 17:00:00,2019,270,2,49.0,20,Leeuwarden
1997-06-29 20:00:00,1997,270,4,60.1,20,Leeuwarden
1995-05-26 04:00:00,1995,270,8,65.4,20,Leeuwarden
1997-06-29 21:00:00,1997,270,8,69.7,20,Leeuwarden
1995-05-26 06:00:00,1995,270,12,67.0,20,Leeuwarden
1997-06-30 01:00:00,1997,270,12,70.1,20,Leeuwarden
2004-08-13 09:00:00,2004,270,12,63.5,20,Leeuwarden
2004-08-13 12:00:00,2004,270,24,79.0,20,Leeuwarden
2004-08-13 19:00:00,2004,270,72,101.7,20,Leeuwarden
1994-07-13 23:00:00,1994,275,1,31.1,2,Deelen
2001-05-14 18:00:00,2001,275,1,22.8,2,Deelen
2001-08-16 03:00:00,2001,275,1,30.4,2,Deelen
2007-07-20 13:00:00,2007,275,1,21.9,2,Deelen
2008-06-02 23:00:00,2008,275,1,35.3,2,Deelen
2011-06-06 15:00:00,2011,275,1,22.2,2,Deelen
2011-06-28 20:00:00,2011,275,1,20.9,2,Deelen
2013-07-28 00:00:00,2013,275,1,24.8,2,Deelen
2014-07-28 12:00:00,2014,275,1,66.8,2,Deelen
2014-07-28 13:00:00,2014,275,1,41.6,2,Deelen
2014-07-28 14:00:00,2014,275,1,22.3,2,Deelen
2016-05-30 17:00:00,2016,275,1,32.0,2,Deelen
2021-06-03 14:00:00,2021,275,1,23.5,2,Deelen
1990-06-27 01:00:00,1990,275,2,27.4,2,Deelen
1993-09-09 16:00:00,1993,275,2,25.4,2,Deelen
1994-07-13 23:00:00,1994,275,2,36.6,2,Deelen
1995-05-28 23:00:00,1995,275,2,27.8,2,Deelen
1995-08-23 15:00:00,1995,275,2,30.4,2,Deelen
2001-05-14 19:00:00,2001,275,2,25.9,2,Deelen
2001-08-16 04:00:00,2001,275,2,38.6,2,Deelen
2007-07-20 14:00:00,2007,275,2,27.2,2,Deelen
2008-06-02 23:00:00,2008,275,2,47.8,2,Deelen
2011-06-05 09:00:00,2011,275,2,29.3,2,Deelen
2011-06-28 21:00:00,2011,275,2,25.5,2,Deelen
2013-07-28 01:00:00,2013,275,2,25.1,2,Deelen
2014-07-28 13:00:00,2014,275,2,108.4,2,Deelen
2016-05-30 17:00:00,2016,275,2,48.1,2,Deelen
2021-06-03 14:00:00,2021,275,2,42.4,2,Deelen
2021-06-03 18:00:00,2021,275,2,25.7,2,Deelen
1990-06-27 03:00:00,1990,275,4,34.9,2,Deelen
1993-07-25 02:00:00,1993,275,4,34.5,2,Deelen
1994-07-14 01:00:00,1994,275,4,37.9,2,Deelen
1995-05-29 00:00:00,1995,275,4,38.0,2,Deelen
1995-08-23 17:00:00,1995,275,4,35.2,2,Deelen
2001-08-16 06:00:00,2001,275,4,45.3,2,Deelen
2001-09-05 02:00:00,2001,275,4,32.8,2,Deelen
2005-06-30 02:00:00,2005,275,4,29.3,2,Deelen
2005-11-25 12:00:00,2005,275,4,29.1,2,Deelen
2008-06-03 01:00:00,2008,275,4,48.3,2,Deelen
2010-07-11 00:00:00,2010,275,4,31.7,2,Deelen
2011-06-05 10:00:00,2011,275,4,40.1,2,Deelen
2014-07-28 15:00:00,2014,275,4,131.2,2,Deelen
2016-05-30 19:00:00,2016,275,4,64.6,2,Deelen
2021-06-03 15:00:00,2021,275,4,42.8,2,Deelen
2021-07-15 01:00:00,2021,275,4,30.4,2,Deelen
1990-06-27 03:00:00,1990,275,8,36.1,2,Deelen
1993-07-25 05:00:00,1993,275,8,49.8,2,Deelen
1994-07-14 05:00:00,1994,275,8,44.3,2,Deelen
1995-05-29 00:00:00,1995,275,8,40.4,2,Deelen
1995-08-23 17:00:00,1995,275,8,35.2,2,Deelen
2001-08-16 10:00:00,2001,275,8,45.3,2,Deelen
2001-09-05 03:00:00,2001,275,8,41.4,2,Deelen
2005-11-25 16:00:00,2005,275,8,54.3,2,Deelen
2008-06-03 05:00:00,2008,275,8,49.6,2,Deelen
2011-06-05 14:00:00,2011,275,8,46.4,2,Deelen
2014-07-28 15:00:00,2014,275,8,131.2,2,Deelen
2016-05-30 22:00:00,2016,275,8,66.6,2,Deelen
2021-06-03 18:00:00,2021,275,8,68.5,2,Deelen
2021-07-15 02:00:00,2021,275,8,44.0,2,Deelen
1983-11-27 12:00:00,1983,275,12,38.3,2,Deelen
1993-07-25 05:00:00,1993,275,12,50.0,2,Deelen
1994-07-14 09:00:00,1994,275,12,44.3,2,Deelen
1995-05-29 00:00:00,1995,275,12,41.0,2,Deelen
1998-09-14 22:00:00,1998,275,12,37.4,2,Deelen
2001-08-16 10:00:00,2001,275,12,45.3,2,Deelen
2001-09-05 05:00:00,2001,275,12,44.8,2,Deelen
2005-11-25 18:00:00,2005,275,12,70.7,2,Deelen
2008-06-03 09:00:00,2008,275,12,49.7,2,Deelen
2010-08-26 16:00:00,2010,275,12,45.9,2,Deelen
2011-06-05 15:00:00,2011,275,12,46.4,2,Deelen
2014-07-28 16:00:00,2014,275,12,131.2,2,Deelen
2016-05-30 21:00:00,2016,275,12,66.6,2,Deelen
2021-06-03 19:00:00,2021,275,12,68.5,2,Deelen
2021-07-15 03:00:00,2021,275,12,46.8,2,Deelen
1983-11-27 20:00:00,1983,275,24,52.6,2,Deelen
1990-06-27 21:00:00,1990,275,24,55.9,2,Deelen
1993-07-25 20:00:00,1993,275,24,51.7,2,Deelen
1998-09-15 08:00:00,1998,275,24,50.2,2,Deelen
2001-09-05 03:00:00,2001,275,24,49.9,2,Deelen
2005-11-25 19:00:00,2005,275,24,89.1,2,Deelen
2008-06-03 19:00:00,2008,275,24,59.8,2,Deelen
2010-08-27 03:00:00,2010,275,24,58.7,2,Deelen
2014-07-28 15:00:00,2014,275,24,133.9,2,Deelen
2016-05-30 20:00:00,2016,275,24,67.1,2,Deelen
2021-06-03 23:00:00,2021,275,24,68.5,2,Deelen
2021-07-15 17:00:00,2021,275,24,49.7,2,Deelen
1983-11-27 17:00:00,1983,275,48,75.1,2,Deelen
1987-07-23 08:00:00,1987,275,48,63.8,2,Deelen
1998-09-15 06:00:00,1998,275,48,61.6,2,Deelen
2005-11-26 16:00:00,2005,275,48,107.8,2,Deelen
2008-06-04 21:00:00,2008,275,48,65.4,2,Deelen
2010-08-27 15:00:00,2010,275,48,65.1,2,Deelen
2011-06-07 06:00:00,2011,275,48,71.4,2,Deelen
2014-07-28 15:00:00,2014,275,48,134.0,2,Deelen
2016-05-31 06:00:00,2016,275,48,71.0,2,Deelen
2021-06-05 03:00:00,2021,275,48,79.2,2,Deelen
2022-02-21 15:00:00,2022,275,48,60.2,2,Deelen
1983-11-28 18:00:00,1983,275,72,80.7,2,Deelen
1987-07-23 08:00:00,1987,275,72,79.6,2,Deelen
1993-07-27 18:00:00,1993,275,72,85.7,2,Deelen
1994-12-29 22:00:00,1994,275,72,86.1,2,Deelen
1998-09-15 06:00:00,1998,275,72,68.0,2,Deelen
2005-11-27 06:00:00,2005,275,72,112.8,2,Deelen
2008-06-05 12:00:00,2008,275,72,74.6,2,Deelen
2010-08-28 15:00:00,2010,275,72,68.8,2,Deelen
2011-06-08 06:00:00,2011,275,72,77.8,2,Deelen
2014-07-28 20:00:00,2014,275,72,137.1,2,Deelen
2016-05-31 04:00:00,2016,275,72,80.1,2,Deelen
2021-06-05 19:00:00,2021,275,72,79.2,2,Deelen
1983-11-28 18:00:00,1983,275,96,85.7,2,Deelen
1987-07-23 12:00:00,1987,275,96,80.7,2,Deelen
1993-07-27 20:00:00,1993,275,96,89.2,2,Deelen
1994-12-30 22:00:00,1994,275,96,92.7,2,Deelen
1998-03-07 08:00:00,1998,275,96,84.5,2,Deelen
1998-09-17 08:00:00,1998,275,96,78.1,2,Deelen
1998-10-28 15:00:00,1998,275,96,75.1,2,Deelen
2005-11-27 06:00:00,2005,275,96,113.2,2,Deelen
2010-08-30 04:00:00,2010,275,96,90.4,2,Deelen
2011-06-08 05:00:00,2011,275,96,77.8,2,Deelen
2014-07-29 07:00:00,2014,275,96,137.3,2,Deelen
2016-06-01 10:00:00,2016,275,96,80.6,2,Deelen
2021-06-07 04:00:00,2021,275,96,79.2,2,Deelen
1987-07-23 07:00:00,1987,275,192,129.2,2,Deelen
1993-07-31 12:00:00,1993,275,192,103.7,2,Deelen
1995-01-02 22:00:00,1995,275,192,108.2,2,Deelen
1998-03-08 01:00:00,1998,275,192,104.4,2,Deelen
1998-11-01 15:00:00,1998,275,192,115.5,2,Deelen
2005-11-27 16:00:00,2005,275,192,114.4,2,Deelen
2010-08-30 21:00:00,2010,275,192,108.0,2,Deelen
2014-08-03 00:00:00,2014,275,192,164.6,2,Deelen
2017-12-15 09:00:00,2017,275,192,106.3,2,Deelen
1994-07-13 23:00:00,1994,275,1,31.1,5,Deelen
2001-08-16 03:00:00,2001,275,1,30.4,5,Deelen
2008-06-02 23:00:00,2008,275,1,35.3,5,Deelen
2014-07-28 12:00:00,2014,275,1,66.8,5,Deelen
2014-07-28 13:00:00,2014,275,1,41.6,5,Deelen
2016-05-30 17:00:00,2016,275,1,32.0,5,Deelen
1994-07-13 23:00:00,1994,275,2,36.6,5,Deelen
2001-08-16 04:00:00,2001,275,2,38.6,5,Deelen
2008-06-02 23:00:00,2008,275,2,47.8,5,Deelen
2014-07-28 13:00:00,2014,275,2,108.4,5,Deelen
2016-05-30 17:00:00,2016,275,2,48.1,5,Deelen
2021-06-03 14:00:00,2021,275,2,42.4,5,Deelen
1994-07-14 00:00:00,1994,275,4,37.9,5,Deelen
1995-05-29 00:00:00,1995,275,4,38.0,5,Deelen
2001-08-16 06:00:00,2001,275,4,45.3,5,Deelen
2008-06-03 01:00:00,2008,275,4,48.3,5,Deelen
2011-06-05 10:00:00,2011,275,4,40.1,5,Deelen
2014-07-28 15:00:00,2014,275,4,131.2,5,Deelen
2016-05-30 19:00:00,2016,275,4,64.6,5,Deelen
2021-06-03 14:00:00,2021,275,4,42.8,5,Deelen
1993-07-25 05:00:00,1993,275,8,49.8,5,Deelen
1994-07-14 05:00:00,1994,275,8,44.3,5,Deelen
2001-08-16 10:00:00,2001,275,8,45.3,5,Deelen
2005-11-25 16:00:00,2005,275,8,54.3,5,Deelen
2008-06-03 05:00:00,2008,275,8,49.6,5,Deelen
2011-06-05 12:00:00,2011,275,8,46.4,5,Deelen
2014-07-28 15:00:00,2014,275,8,131.2,5,Deelen
2016-05-30 20:00:00,2016,275,8,66.6,5,Deelen
2021-06-03 18:00:00,2021,275,8,68.5,5,Deelen
2021-07-15 02:00:00,2021,275,8,44.0,5,Deelen
1993-07-25 05:00:00,1993,275,12,50.0,5,Deelen
2001-08-16 14:00:00,2001,275,12,45.3,5,Deelen
2005-11-25 18:00:00,2005,275,12,70.7,5,Deelen
2008-06-03 09:00:00,2008,275,12,49.7,5,Deelen
2010-08-26 16:00:00,2010,275,12,45.9,5,Deelen
2011-06-05 15:00:00,2011,275,12,46.4,5,Deelen
2014-07-28 16:00:00,2014,275,12,131.2,5,Deelen
2016-05-31 01:00:00,2016,275,12,66.6,5,Deelen
2021-06-03 23:00:00,2021,275,12,68.5,5,Deelen
2021-07-15 03:00:00,2021,275,12,46.8,5,Deelen
2005-11-25 19:00:00,2005,275,24,89.1,5,Deelen
2008-06-03 21:00:00,2008,275,24,59.8,5,Deelen
2014-07-28 16:00:00,2014,275,24,133.9,5,Deelen
2016-05-30 20:00:00,2016,275,24,67.1,5,Deelen
2021-06-03 20:00:00,2021,275,24,68.5,5,Deelen
1983-11-27 17:00:00,1983,275,48,75.1,5,Deelen
2005-11-26 16:00:00,2005,275,48,107.8,5,Deelen
2011-06-07 06:00:00,2011,275,48,71.4,5,Deelen
2014-07-28 15:00:00,2014,275,48,134.0,5,Deelen
2021-06-05 03:00:00,2021,275,48,79.2,5,Deelen
1993-07-27 18:00:00,1993,275,72,85.7,5,Deelen
1994-12-29 22:00:00,1994,275,72,86.1,5,Deelen
2005-11-27 03:00:00,2005,275,72,112.8,5,Deelen
2014-07-29 00:00:00,2014,275,72,137.1,5,Deelen
1993-07-27 18:00:00,1993,275,96,89.2,5,Deelen
1994-12-30 21:00:00,1994,275,96,92.7,5,Deelen
2005-11-27 05:00:00,2005,275,96,113.2,5,Deelen
2010-08-30 04:00:00,2010,275,96,90.4,5,Deelen
2014-07-28 17:00:00,2014,275,96,137.3,5,Deelen
1987-07-23 07:00:00,1987,275,192,129.2,5,Deelen
1998-11-01 09:00:00,1998,275,192,115.5,5,Deelen
2014-08-02 21:00:00,2014,275,192,164.6,5,Deelen
1994-07-13 23:00:00,1994,275,1,31.1,10,Deelen
2008-06-02 23:00:00,2008,275,1,35.3,10,Deelen
2014-07-28 12:00:00,2014,275,1,66.8,10,Deelen
2014-07-28 13:00:00,2014,275,1,41.6,10,Deelen
2016-05-30 17:00:00,2016,275,1,32.0,10,Deelen
2001-08-16 04:00:00,2001,275,2,38.6,10,Deelen
2008-06-02 23:00:00,2008,275,2,47.8,10,Deelen
2014-07-28 13:00:00,2014,275,2,108.4,10,Deelen
2016-05-30 17:00:00,2016,275,2,48.1,10,Deelen
2021-06-03 14:00:00,2021,275,2,42.4,10,Deelen
2001-08-16 06:00:00,2001,275,4,45.3,10,Deelen
2008-06-03 01:00:00,2008,275,4,48.3,10,Deelen
2014-07-28 15:00:00,2014,275,4,131.2,10,Deelen
2016-05-30 19:00:00,2016,275,4,64.6,10,Deelen
1993-07-25 05:00:00,1993,275,8,49.8,10,Deelen
2005-11-25 16:00:00,2005,275,8,54.3,10,Deelen
2008-06-03 05:00:00,2008,275,8,49.6,10,Deelen
2014-07-28 18:00:00,2014,275,8,131.2,10,Deelen
2016-05-30 21:00:00,2016,275,8,66.6,10,Deelen
2021-06-03 19:00:00,2021,275,8,68.5,10,Deelen
2005-11-25 18:00:00,2005,275,12,70.7,10,Deelen
2014-07-28 23:00:00,2014,275,12,131.2,10,Deelen
2016-05-31 02:00:00,2016,275,12,66.6,10,Deelen
2021-06-03 19:00:00,2021,275,12,68.5,10,Deelen
2005-11-25 19:00:00,2005,275,24,89.1,10,Deelen
2014-07-28 16:00:00,2014,275,24,133.9,10,Deelen
2005-11-26 16:00:00,2005,275,48,107.8,10,Deelen
2014-07-28 15:00:00,2014,275,48,134.0,10,Deelen
2005-11-27 03:00:00,2005,275,72,112.8,10,Deelen
2014-07-28 18:00:00,2014,275,72,137.1,10,Deelen
2005-11-27 03:00:00,2005,275,96,113.2,10,Deelen
2014-07-29 05:00:00,2014,275,96,137.3,10,Deelen
1987-07-23 07:00:00,1987,275,192,129.2,10,Deelen
2014-08-02 21:00:00,2014,275,192,164.6,10,Deelen
2014-07-28 12:00:00,2014,275,1,66.8,20,Deelen
2014-07-28 13:00:00,2014,275,1,41.6,20,Deelen
2008-06-02 23:00:00,2008,275,2,47.8,20,Deelen
2014-07-28 13:00:00,2014,275,2,108.4,20,Deelen
2016-05-30 17:00:00,2016,275,2,48.1,20,Deelen
2014-07-28 15:00:00,2014,275,4,131.2,20,Deelen
2016-05-30 19:00:00,2016,275,4,64.6,20,Deelen
2014-07-28 15:00:00,2014,275,8,131.2,20,Deelen
2016-05-30 21:00:00,2016,275,8,66.6,20,Deelen
2021-06-03 18:00:00,2021,275,8,68.5,20,Deelen
2005-11-25 18:00:00,2005,275,12,70.7,20,Deelen
2014-07-28 23:00:00,2014,275,12,131.2,20,Deelen
2016-05-30 21:00:00,2016,275,12,66.6,20,Deelen
2021-06-03 18:00:00,2021,275,12,68.5,20,Deelen
2005-11-25 19:00:00,2005,275,24,89.1,20,Deelen
2014-07-28 17:00:00,2014,275,24,133.9,20,Deelen
2005-11-26 16:00:00,2005,275,48,107.8,20,Deelen
2014-07-28 15:00:00,2014,275,48,134.0,20,Deelen
2005-11-27 03:00:00,2005,275,72,112.8,20,Deelen
2014-07-28 15:00:00,2014,275,72,137.1,20,Deelen
2005-11-27 03:00:00,2005,275,96,113.2,20,Deelen
2014-07-28 16:00:00,2014,275,96,137.3,20,Deelen
2014-08-02 21:00:00,2014,275,192,164.6,20,Deelen
2014-07-28 12:00:00,2014,275,1,66.8,50,Deelen
2014-07-28 13:00:00,2014,275,2,108.4,50,Deelen
2014-07-28 15:00:00,2014,275,4,131.2,50,Deelen
2014-07-28 15:00:00,2014,275,8,131.2,50,Deelen
2014-07-28 15:00:00,2014,275,12,131.2,50,Deelen
2014-07-28 15:00:00,2014,275,24,133.9,50,Deelen
2014-07-28 15:00:00,2014,275,48,134.0,50,Deelen
2014-07-28 23:00:00,2014,275,72,137.1,50,Deelen
2014-07-28 15:00:00,2014,275,96,137.3,50,Deelen
2014-08-03 03:00:00,2014,275,192,164.6,50,Deelen
2014-07-28 12:00:00,2014,275,1,66.8,100,Deelen
2014-07-28 13:00:00,2014,275,2,108.4,100,Deelen
2014-07-28 15:00:00,2014,275,4,131.2,100,Deelen
2014-07-28 15:00:00,2014,275,8,131.2,100,Deelen
2014-07-28 15:00:00,2014,275,12,131.2,100,Deelen
2014-07-28 15:00:00,2014,275,24,133.9,100,Deelen
2014-07-28 15:00:00,2014,275,48,134.0,100,Deelen
2014-07-28 23:00:00,2014,275,72,137.1,100,Deelen
1996-07-23 18:00:00,1996,279,1,24.7,2,Hoogeveen
1997-07-13 20:00:00,1997,279,1,23.3,2,Hoogeveen
1999-07-05 02:00:00,1999,279,1,30.0,2,Hoogeveen
2000-08-03 21:00:00,2000,279,1,22.1,2,Hoogeveen
2005-07-30 05:00:00,2005,279,1,23.0,2,Hoogeveen
2007-06-14 17:00:00,2007,279,1,49.5,2,Hoogeveen
2010-07-11 01:00:00,2010,279,1,20.1,2,Hoogeveen
2018-06-01 16:00:00,2018,279,1,33.9,2,Hoogeveen
2020-06-14 15:00:00,2020,279,1,30.0,2,Hoogeveen
2022-06-24 10:00:00,2022,279,1,23.3,2,Hoogeveen
1996-07-23 19:00:00,1996,279,2,25.0,2,Hoogeveen
1997-07-13 21:00:00,1997,279,2,32.1,2,Hoogeveen
1998-10-28 03:00:00,1998,279,2,24.4,2,Hoogeveen
1999-07-05 02:00:00,1999,279,2,39.0,2,Hoogeveen
2005-07-30 06:00:00,2005,279,2,30.9,2,Hoogeveen
2007-06-14 18:00:00,2007,279,2,51.7,2,Hoogeveen
2010-07-11 02:00:00,2010,279,2,24.1,2,Hoogeveen
2018-06-01 17:00:00,2018,279,2,36.4,2,Hoogeveen
2020-06-14 16:00:00,2020,279,2,37.6,2,Hoogeveen
2021-06-03 17:00:00,2021,279,2,27.3,2,Hoogeveen
2021-06-18 19:00:00,2021,279,2,27.8,2,Hoogeveen
2022-06-24 10:00:00,2022,279,2,24.9,2,Hoogeveen
1997-07-13 22:00:00,1997,279,4,32.9,2,Hoogeveen
1998-06-06 21:00:00,1998,279,4,30.6,2,Hoogeveen
1998-10-27 22:00:00,1998,279,4,28.7,2,Hoogeveen
1998-10-28 04:00:00,1998,279,4,39.5,2,Hoogeveen
1999-07-05 03:00:00,1999,279,4,48.0,2,Hoogeveen
2005-07-30 08:00:00,2005,279,4,42.7,2,Hoogeveen
2007-06-14 20:00:00,2007,279,4,53.9,2,Hoogeveen
2010-07-11 02:00:00,2010,279,4,32.7,2,Hoogeveen
2014-05-26 22:00:00,2014,279,4,34.4,2,Hoogeveen
2018-06-01 19:00:00,2018,279,4,36.5,2,Hoogeveen
2020-06-14 18:00:00,2020,279,4,46.1,2,Hoogeveen
2021-06-18 20:00:00,2021,279,4,38.7,2,Hoogeveen
1993-07-25 03:00:00,1993,279,8,36.8,2,Hoogeveen
1998-10-28 04:00:00,1998,279,8,63.7,2,Hoogeveen
1999-07-05 08:00:00,1999,279,8,49.0,2,Hoogeveen
2005-07-30 08:00:00,2005,279,8,51.9,2,Hoogeveen
